"_id","name","description","category","desired_stock","standard_price","stock","wholesale_cost","condition","disabled","managed","minimum_stock","brand","size","upc","category_1","category_2","category_3","features","specifications","__v","in_stock","last_updated","threshold_stock"
"6574c8c14c678b0ba859be27","DISC BRAKE PADS, Tektro, Semi-metallic, Tektro Novella 2011+,I0X,Lyra",,,,"14.99",,"6.48",,,,,"ULTRACYCLE",,"756928840067","BRAKE PADS","Disc Pads","Tektro / TRP Compatible","All weather
Long lasting
Noise reducing","BACKING PLATE:Steel|FITS:Tektro Novella 2011+,I0X,Lyra|INCLUDES:Springs, hardware as needed|MODEL:Tektro|PAD MATERIAL:Semi-metallic|QUANTITY:Pair","0","2","2023-12-09T20:06:25.738Z",
"6574c8fd4c678b0ba859be2d","AVID COMPATIBLE DISC PADS, KS-D280, Organic, Avid BB5",,,,"18.7",,"8.93",,,,,"KOOL STOP",,"760251075645","BRAKE PADS","Disc Pads","Avid / SRAM Compatible","Sold in pairs (2 pads)","BACKING PLATE:Steel|FITS:Avid BB5|GRAMS:15|MODEL:KS-D280|PAD MATERIAL:Organic|QUANTITY:Pair","0","1","2023-12-09T20:07:25.658Z",
"6574ca594c678b0ba859be34","Shimano Altus ST-EF500-L Brake/Shift Lever - Left, 3-Speed",,,,"18",,"9",,,,,"SHIMANO",,"689228415027","SHIFTERS","Flat Bar Shifters",,,,"0","1",,"2"
"6574ccfb4c678b0ba859be51","PREMIUM ROAD BRAKE SHOE",,,,"8",,"2.81",,,,,"ULTRACYCLE",,"756928870682","BRAKE PADS","Road Pads",,,,"0",,,
"6574cd974c678b0ba859be54","DISC BRAKE PADS, Avid, Semi-Metallic, Avid BB5",,,,"14.99",,"6.48",,,,,"ULTRACYCLE",,"756928870644","BRAKE PADS","Disc Pads","Avid / SRAM Compatible","All weather
Long lasting
Noise reducing","BACKING PLATE:Steel|FITS:Avid BB5|INCLUDES:Springs, hardware as needed|MODEL:Avid|PAD MATERIAL:Semi-Metallic|QUANTITY:Pair","0","0","2023-12-09T20:27:03.233Z",
"6574d00f4c678b0ba859be82","Altus 2x Rapidfire Shifting Pod",,,,"23",,"10",,,,,"SHIMANO",,"192790447490","SHIFTERS","Flat Bar Shifters",,,,"0","1",,
"6574d0c04c678b0ba859be85","V-Brake",,,,"20",,"10",,,,,"SHIMANO",,"689228610101","BRAKES","V-Brake",,,,"0","3",,
"6574d0c34c678b0ba859be88","ALTUS FRONT DERAILLEUR, 2x, 28.6/31.8/34.9 mm, Dual Pull, Clamp Band",,,,"21.99",,"12.26",,,,,"SHIMANO",,"192790449067","DERAILLEURS","Front Derailleurs",,"Consistently light operation force with less maintenance
High level surface treatment
HYPERDRIVE compatible
Quicker set up via improved tool access for inner link & H,L adjustment
Improved tire clearance - especially for larger wheel bikes
MEGA-9 LITE","ANGLE:64-69|CABLE PULL:Dual Pull|CHAINRINGS:2x|CLAMP DIAMETER:28.6/31.8/34.9 mm|COLOR:Series Color|MODEL:FD-M2020-TS|MOUNT:Clamp Band|SERIES:Altus|SPEEDS:9|SWING:Top","0","2","2023-12-09T20:40:35.721Z","1"
"6574d1824c678b0ba859be8d","BRAZE ON FD-5700 105 Double Front Derailleur - 10 Speed",,,,"36",,"20",,,,,"SHIMANO",,"689228423886","DERAILLEURS","Front Derailleurs",,,,"0","1",,"1"
"6574d1f94c678b0ba859be95","ALTUS Right Shift Lever 9-speed",,,,"23",,"11.5",,,,,"SHIMANO",,"011111000575","SHIFTERS","Flat Bar Shifters",,,,"0","0",,
"6574d2d04c678b0ba859be9d","180 mm Disk Brake Rotor",,,,"16",,"10",,,,,"TEYSSOR",,"011111000582","BRAKES","Disc Brake Rotors","6-Bolt Rotors",,,"0","2",,
"6574d43f4c678b0ba859beac","TEKTRO R526 Dual Pivot Caliper Brake",,,,"30",,"16.6",,,,,"TEKTRO",,"011111000599","BRAKES","Calipers",,,,"0","7",,
"6574d6de4c678b0ba859bec9","ST100 Bottom Bracket - English, 68 x 110mm, Square Taper JIS",,,,"20",,"8.75",,,,,"MSW",,"708752405356","BOTTOM BRACKETS","BOTTOM BRACKETS","Square Bottom Brackets",,,"0","5",,"3"
"6574d78b4c678b0ba859bed0","E-PR23ST Road Pedals",,,,"90",,"25",,,,,"EXUSTAR",,"190534020190","PEDALS","Road Clipless Pedals",,,,"0","1",,"1"
"6574d79c4c678b0ba859bed3","ST100 Bottom Bracket - English, 68 x 113mm, Square Taper JIS",,,,"20",,"8.75",,,,,"MSW",,"708752405332","BOTTOM BRACKETS","BOTTOM BRACKETS","Square Bottom Brackets",,,"0","2",,
"6574d8974c678b0ba859beda","ST100 Bottom Bracket - English, 68 x 122.5mm, Square Taper JIS",,,,"20",,"8.75",,,,,"MSW",,"708752405295","BOTTOM BRACKETS","BOTTOM BRACKETS","Square Bottom Brackets",,,"0","1",,"3"
"6574d93d4c678b0ba859bee5","ST100 Bottom Bracket - English, 68 x 127.5mm, Square Taper JIS ",,,,"20",,"8.75",,,,,"MSW",,"708752405318","BOTTOM BRACKETS","BOTTOM BRACKETS","Square Bottom Brackets",,,"0","1",,"3"
"6574d96e4c678b0ba859bee8","SPD Pedals PD-M520",,,,"50",,"0",,,,,"SHIMANO",,"689228060470","PEDALS","Mountain Clipless Pedals",,,,"0","1",,"1"
"6574da864c678b0ba859beec","Bottom Bracket - English 68 x 131mm, Square Taper",,,,"20",,"0",,,,,"NECO",,"011111000605","BOTTOM BRACKETS","BOTTOM BRACKETS",,,,"0","1",,
"6574db1b4c678b0ba859bef3","SQUARE TAPER CARTRIDGE B.B., Square Taper, 73 x 118mm",,,,"15.99",,"8.29",,,,,"SHIMANO",,"192790619248","BOTTOM BRACKETS","Square Bottom Brackets",,"BB-UN300","BB TYPE:Square Taper|FITS:JIS Square Taper|INNER DIAMETER:N/A|MODEL:BB-UN300|NOTES:Hollow spindle|QUANTITY:1|SIZE:73 x 118mm|SPINDLE:JIS Taper","0","2","2023-12-09T21:24:43.668Z",
"6574dcb14c678b0ba859bef9","ST100 Bottom Bracket - English, 73 x 122.5mm, Square Taper JIS",,,,"20",,"8.75",,,,,"MSW",,"708752405394","BOTTOM BRACKETS","BOTTOM BRACKETS",,,,"0","4",,"3"
"6574df154c678b0ba859bf79","105 Dual Control Left-Side Lever (Discounted)",,,,"135",,"0",,,,,"SHIMANO",,"689228630703","SHIFTERS","Drop Bar Shifters",,,,"0","1",,
"6574e3a44c678b0ba859bf94","ONE PIECE CHAINRINGS, Black, 48/38/28",,,,"7",,"3.25",,,,,"OEM",,"011111000612","CHAINRINGS","3x Chainrings",,,,"0","8",,
"6574e70c4c678b0ba859bf98","Shimano 105 5700 10-Speed Chainring - Black Tooth Count: 39 Chainring BCD: 130",,,,"26",,"0",,,,,"SHIMANO",,"689228541320","CHAINRINGS","2x Chainrings",,,,"0","1",,
"6574e8924c678b0ba859bf9c","Shimano Alfine S501 45t 130mm Single Speed Chainring",,,,"30",,"19.3",,,,,"SHIMANO",,"689228581005","CHAINRINGS","1x Chainrings",,,,"0","2",,
"6574eb5b4c678b0ba859bfad","BMX FREEWHEEL, 20T",,,,"35",,"21",,,,,"SUNRUN",,"664332863650","FREEWHEELS","1spd Freewheels",,,,"0","2",,
"6574fc4e4c678b0ba859c026","Alivio CS-HG400 Cassette - 9 Speed,11-36t, Silver, Nickel Plated",,,,"39",,"15.95",,,,,"SHIMANO",,"689228708143","CASSETTES","9spd Cassettes",,,,"0","1",,
"6574fcd64c678b0ba859c02d","ACERA HG201-9 9-SPEED CASSETTE, 9, 11-34",,,,"25.99",,"15.62",,,,,"SHIMANO",,"689228637856","CASSETTES"," 9spd Cassettes",,"Sprockets are cut and drilled to keep weight low without reducing rigidity
Corrosion-resistant steel cassette lockring
For Super Narrow 9-speed HG chains","COLOR:Silver|GRAMS:tbd|HUB TYPE:HG Freehub|MODEL:CS-HG201-9|QUANTITY:1|RANGE:11-34T|SERIES:Acera|SPEEDS:9|TEETH:11-34","0","0","2023-12-09T23:48:38.516Z",
"6574ffc64c678b0ba859c0e2","BULK GALVANIZED DERAILLEUR CABLES, 2100mm, Shimano / SRAM, Universal",,,,"74.99",,"35.02",,,,,"ULTRACYCLE",,"756928870927","CABLES AND HOUSING","Shifter Cables",,"Road / Mountain
Galvanized cables
Shop box of 100","DIAMETER:1.2mm|FITS:Shimano / SRAM|LENGTH:2100mm|MATERIAL:Galvanized|NOTES:Single ended|QUANTITY:100/box|TYPE:Universal","0","1","2023-12-10T00:01:10.238Z",
"6575000b4c678b0ba859c0e8","BULK DERAILLEUR HOUSING LINED, 4.0mm, 50m, Black, Lined",,,,"84.99",,"46.8",,,,,"ULTRACYCLE",,"756928871016","CABLES AND HOUSING","Shifter Housing",,"Lined housing
50 meter shop box
Practical and economical solution to hold repair housing","COLOR:Black|DIAMETER:4.0mm|LENGTH:50m|NOTES:Ferrules not included|QUANTITY:1|TYPE:Lined","0","1","2023-12-10T00:02:19.366Z",
"657500794c678b0ba859c0ee","BULK LINED BRAKE HOUSING, 5.0mm, 50m, Black, Road / MTB",,,,"89.99",,"34.46",,,,,"ULTRACYCLE",,"756928870996","CABLES AND HOUSING","Brake Housing",,"Lined housing
50 meter shop box
Practical and economical solution to hold repair housing
Ferrules not included","COLOR:Black|DIAMETER:5.0mm|FEATURES:Liner|LENGTH:50m|NOTES:Ferrules not included|QUANTITY:1|TYPE:Road / MTB","0","2","2023-12-10T00:04:09.035Z",
"657500d74c678b0ba859c0f4","BULK GALVANIZED BRAKE CABLES, 1700mm, MTB, MTB",,,,"74.99",,"34.99",,,,,"ULTRACYCLE",,"756928870910","CABLES AND HOUSING","Brake Cables",,"Galvanized
1.5 x 1700mm
Single-ended cables
Shop box of 100
Practical and economical solution for repair cables","DIAMETER:1.5mm|FITS:MTB|LENGTH:1700mm|MATERIAL:Galvanized|QUANTITY:100/box|TYPE:MTB","0","1","2023-12-10T00:05:43.796Z",
"657503204c678b0ba859c11d","Jagwire 4mm Basics Derailleur Housing 50M File Box, Black ",,,,"125",,"50",,,,,"JAGWIRE",,"4715910003787","CABLES AND HOUSING",,,,,"0","1",,
"657503cb4c678b0ba859c120","Jagwire 5mm Basics Brake Housing 50M File Box Black ",,,,"75",,"35",,,,,"JAGWIRE",,"4715910003602","CABLES AND HOUSING",,,,,"0","1",,
"657508894c678b0ba859c13d","Jagwire Brake Cable Basics 1.6x2000mm Galvanized SRAM/Shimano MTB, Box of 100 ",,,,"75",,"35",,,,,"JAGWIRE",,"4715910039731","CABLES AND HOUSING",,,,,"0","1",,
"65750e944c678b0ba859c14a","Teravail Standard Tube - 26 x 1.75 - 2.35, 48mm Presta Valve",,,,"9.5",,"4",,,,,"TERAVAIL",,"708752042094","TUBES","Standard SV and PV Tubes","24'' Standard Tubes",,,"0","46",,
"65751acb4c678b0ba859c16f","Summit by Kenda Tube Schrader Valve 32mm 26 x 1.0 to 1.25",,,,"8",,"4",,,,,"SUMMIT",,"745755096402","TUBES","Standard SV and PV Tubes",,,,"0","1",,
"65751e6e4c678b0ba859c179","Teravail Standard Tube - 700 x 45 - 50mm, 35mm Schrader Valve",,,,"9.5",,"4",,,,,"TERAVAIL",,"708752041875","TUBES","Standard SV and PV Tubes","700c Standard Tubes",,,"0","32",,"10"
"6575210c4c678b0ba859c189","Teravail Standard Tube - 26 x 1.75 - 2.35, 35mm Schrader Valve",,,,"9.5",,"4",,,,,"TERAVAIL",,"708752041806","TUBES","Standard SV and PV Tubes","26'' Standard Tubes",,,"0","50",,"20"
"65752a0e4c678b0ba859c1cf","Summit by Kenda Tube Schrader Valve 32mm 27.5 x 2.8 to 3.0",,,,"8",,"4",,,,,"SUMMIT",,"745755146336","TUBES","Standard SV and PV Tubes",,,,"0","2",,
"65752c574c678b0ba859c212","Summit by Kenda Tube Presta Valve 60 mm 650 x 18c to 23c",,,,"8",,"4",,,,,"SUMMIT",,"745755141959","TUBES","Standard SV and PV Tubes",,,,"0","8",,
"65788a134c678b0ba859c3e4","Summit by Kenda Tube Schrader Valve 24 x 2.5 to 3.0",,,,"8",,"4",,,,,"SUMMIT",,"745755109393","TUBES","Standard SV and PV Tubes",,,,"0","4",,"2"
"65788a7c4c678b0ba859c3eb","Teravail Standard Tube - 24 x 2 - 2.4, 35mm Schrader Valve",,,,"9.5",,"4",,,,,"TERAVAIL",,"708752054004","TUBES","Standard SV and PV Tubes",,,,"0","0",,
"65788ad74c678b0ba859c3ee","TRIPLE-THICK/PUNCTURE RESISTANT, 700c x 25-32 mm, 32 mm",,,,"14",,"4.82",,,,,"ULTRACYCLE",,"756928451966","TUBES","Puncture Resistant Tubes","700c Punture Resistant Tubes","All purpose inner tube, an excellent choice for replacements
Thicker walls to resist punctures better than standard tubes
High quality Butyl rubber tubes
Extra-durable construction
Various valve lengths for different rim profiles","CASE QTY:20|GRAMS:404|LENGTH:32 mm|QUANTITY:1|SIZE:700c x 25-32 mm|VALVE (TUBES):PV|WHEEL SIZE:700c / 622|WIDTH:25-32 mm","0","15","2023-12-12T16:31:19.021Z",
"65788cb84c678b0ba859c401","Summit by Kenda Tube Presta Valve 24 x 1-1/8 to 1-3/8",,,,"8",,"4",,,,,"SUMMIT",,"745755096280","TUBES","Standard SV and PV Tubes","24'' Standard Tubes",,,"0","5",,
"6578916d4c678b0ba859c416","SQUEEZE HORN, Green/Blue, Turtle",,,,"9.99",,"4.85",,,,,"ULTRACYCLE",,"753928000026","RICE BIKES",,,"Easy to mount & use
Individually packaged with header card
Fits all handlebars","COLOR:Green/Blue|ITEM:Turtle|MODEL:Turtle","0","0","2023-12-12T16:59:25.307Z",
"65789b3c4c678b0ba859c550","CRUISER GEL 300, Unisex, 280 mm",,,,"25.49",,"12.52",,,,,"ULTRACYCLE",,"756928400384","RICE BIKES",,,"Comfy extra large cruiser saddle
Comfort coil springs
Comfortable gel layer","COLOR:Brown|COVER:Vinyl|DIMENSIONS:300 x 280 mm|GENDER:Unisex|GRAMS:1160|GRAPHICS:White/Green|LENGTH:300 mm|MODEL:Cruiser Gel 300|RAIL TYPE:Steel|WIDTH:280 mm","0","2","2023-12-12T17:41:16.420Z","2"
"65789e744c678b0ba859c56a","Lizard Skins Charger Evo Grips - Green ",,,,"10.99",,"6.2",,,,,"LIZARD SKINS",,"696260392704","GRIPS AND TAPE","Grips",,,,"0","2",,"2"
"65789ef24c678b0ba859c56d","Lizard Skins Charger Evo Grips - Red ",,,,"10.99",,"6.2",,,,,"LIZARD SKINS",,"696260392506","GRIPS AND TAPE","Grips",,,,"0","2",,"2"
"65789f2d4c678b0ba859c570","Lizard Skins Charger Evo Grips - Blue ",,,,"10.99",,"6.2",,,,,"LIZARD SKINS",,"696260392407","GRIPS AND TAPE","Grips",,,,"0","1",,"2"
"6578a10e4c678b0ba859c5ac","CHUNKY, Pink, 32 mm, 130mm",,,,"19.99",,"9.7",,,,,"ESI",,"181517000339","GRIPS AND TAPE","Mountain Bike Grips",,"The original 100% silicone grip
The best shock absorbing grip in the industry
Rubber and Latex-free
Can be cut for GripShift","COLOR:Pink|COMPOUND:Silicone|DIAMETER:32 mm|GRAMS:60|LENGTH:130mm|MODEL:Chunky","0","1","2023-12-12T18:06:06.376Z",
"6578a1c84c678b0ba859c5b9","Silic1 Classic Silicone Road Handlebar Tape",,,,"25",,"12.5",,,,,"SILIC1",,"192580001086","GRIPS AND TAPE","Handlebar Tape",,,,"0","3",,
"6578a6ae4c678b0ba859c5d6","Silas Bike Helmet - Rose",,,,"24.99",,"12.5",,,,,"RETROSPEC",,"810015709337","HELMETS",,,,,"0","2",,"1"
"6578a7244c678b0ba859c5dd","Silas Bike Helmet - Matte Crystal",,,,"24.99",,"12.5",,,,,"RETROSPEC",,"810015709290","HELMETS",,,,,"0","3",,"1"
"6578a7754c678b0ba859c5e2","Silas Bike Helmet - Forest",,,,"24.99",,"12.5",,,,,"RETROSPEC",,"810015709276","HELMETS",,,,,"0","1",,"1"
"6578a89f4c678b0ba859c5e6","RaceFace Ride XC Seatpost, 30.9 x 375mm Black",,,,"34.99",,"22.25",,,,,"RACEFACE",,"821973188157","RICE BIKES",,,,,"0","1",,
"6578a9234c678b0ba859c5e9","Full Speed Ahead Orbit 1.5"" ZS Internal Threadless Headset",,,,"66",,"42.1",,,,,"FSA",,"400310003317","HEADSETS","Threadless Headsets",,,,"0","1",,
"6578aab94c678b0ba859c5f7","BEARTRAP-2 BMX,  1''",,,,"35",,"19.9",,,,,"TIOGA",,"011111000629","HEADSETS","Threaded Headsets",,,,"0","2",,
"6578ad054c678b0ba859c602","ALUMINUM QR SEATPOST CLAMP, 28.6 mm",,,,"12.99",,"6.34",,,,,"ULTRACYCLE",,"756928590634","RICE BIKES",,,"Quick Release lever
Anodized finish","CLAMP DIAMETER:28.6 mm|COLOR:Black|MODEL:Aluminum QR|TYPE:Quick-Release Seatpost Clamp","0","10","2023-12-12T18:57:09.800Z",
"6578ad804c678b0ba859c609","MSW Seatpost Clamp - 34.9mm, Black",,,,"7.99",,"4",,,,,"MSW",,"708752473843","RICE BIKES",,,,,"0","4",,
"6578ae1a4c678b0ba859c60d","Summit Seatpost Clamp 25.4mm",,,,"8",,"4",,,,,"SUMMIT",,"745755993435","RICE BIKES",,,,,"0","1",,
"6578b0684c678b0ba859c613","KWEST, 26'' / 559, 1.50'', Black, None, SRC",,,,"24.95",,"14.12",,,,,"KENDA",,"047853697049","TIRES","26 Inch","Touring and City Tires","Smooth rolling tread pattern for street use
Deep grooves for siping water away from the tread in wet conditions","BEAD MATERIAL:Wire|BSD:559|COLOR:Black|COMPOUND:SRC|FRONT OR REAR:F/R|GRAMS:530|MODEL:Kwest|PUNCTURE RESISTANT:None|SERIES:K193|SIDEWALL:Black|TPI:60|TYPE:Tube Type|WHEEL SIZE:26'' / 559|WIDTH:1.50''","0",,"2023-12-12T19:11:36.162Z",
"6578b0fb4c678b0ba859c61c","Kwest 26 x 1.25",,,,"24.95",,"14.12",,,,,"KENDA",,"011111000636","TIRES","Clincher Tires","26 Inch",,,"0","3",,
"6578b3aa4c678b0ba859c63a","ROAD CRUISER, 700c, 40 mm, Black/Reflex, K-Guard, Green",,,,"24",,"12.75",,,,,"SCHWALBE",,"011111000650","TIRES","700c","Touring and City Tires","Directional tread with smooth center section and micro-knurled shoulders
Quiet running tire with low rolling resistance
K-Guard belted offers entry level puncture protection
Green compound is made from renewable and recycled raw materials","BEAD MATERIAL:Wire|BSD:622|CASE QTY:25|COLOR:Black|COMPOUND:Green|FRONT OR REAR:F/R|GRAMS:705|MODEL:Road Cruiser|PUNCTURE RESISTANT:K-Guard|SIDEWALL:Black/Reflex|SUB CATEGORY:Clincher Tires|TPI:50|TYPE:Tube Type|WHEEL SIZE:700c|WIDTH:40 mm","0","1","2023-12-12T19:25:30.519Z",
"6578b6ce4c678b0ba859c651","FRINGE, 24'', 2.8'', Black, None",,,,"28.42",,"11.85",,,,,"CST",,"011111000674","TIRES","24 Inch","Mountain Tires","Classic tread pattern
Tread design for a variety of terrains
Shoulder knobs provide excellent gripping around turns","BEAD MATERIAL:Wire|BSD:507|COLOR:Black|FRONT OR REAR:F/R|MODEL:C1918/Fringe|PUNCTURE RESISTANT:None|SIDEWALL:Black|TYPE:Tube Type|WHEEL SIZE:24''|WIDTH:2.8''","0","1","2023-12-12T19:38:54.837Z",
"6578b9524c678b0ba859c65c","Schwalbe ROAD CRUISER, 700c, 32 mm, Black, K-Guard, Green Compound",,,,"21",,"10.94",,,,,"SCHWALBE",,"4026495812528","TIRES",,,,,"0","1",,
"6578bd134c678b0ba859c689","FENWAY, 26'' / 559, 1.50'', Black, None",,,,"18.99",,"3.68",,,,,"ULTRACYCLE",,"756928460364","TIRES","26 Inch","Touring and City Tires","All-around fast rolling with water siping and textured knobs
Wide smooth center tread for use on hardpack trails
Great commuting tire","BEAD MATERIAL:Wire|BSD:559|COLOR:Black|FRONT OR REAR:F/R|MODEL:P1026|PUNCTURE RESISTANT:None|SIDEWALL:Black|TYPE:Tube Type|WHEEL SIZE:26'' / 559|WIDTH:1.50''","0","6","2023-12-12T20:05:39.735Z",
"6578c0ec4c678b0ba859c69c","ROAD CRUISER, 700c, 40 mm, Black/Reflex, K-Guard, Green",,,,"24",,"12.75",,,,,"SCHWALBE",,"4026495822824","TIRES","700c","Touring and City Tires","Directional tread with smooth center section and micro-knurled shoulders
Quiet running tire with low rolling resistance
K-Guard belted offers entry level puncture protection
Green compound is made from renewable and recycled raw materials","BEAD MATERIAL:Wire|BSD:622|CASE QTY:25|COLOR:Black|COMPOUND:Green|FRONT OR REAR:F/R|GRAMS:705|MODEL:Road Cruiser|PUNCTURE RESISTANT:K-Guard|SIDEWALL:Black/Reflex|SUB CATEGORY:Clincher Tires|TPI:50|TYPE:Tube Type|WHEEL SIZE:700c|WIDTH:40 mm","0","6","2023-12-12T20:22:04.115Z",
"6578c5a94c678b0ba859c6d9","Schwalbe Jumpin Jack Tyre",,,,"20",,"10",,,,,"SCHWALBE",,"011111000681","TIRES",,,,,"0","2",,
"6578c6ce4c678b0ba859c6e9","BASIC REPLACEMENT, 20'', 1.75'', Black, None",,,,"18.95",,"7.99",,,,,"CST",,"6933882501423","TIRES","20 Inch","BMX Tires","Classic tread pattern
Tread design for a variety of terrains
Shoulder knobs provide excellent gripping around turns","BEAD MATERIAL:Wire|BSD:406|COLOR:Black|FRONT OR REAR:F/R|MODEL:C714/Comp III|PUNCTURE RESISTANT:None|SIDEWALL:Black|TYPE:Tube Type|WHEEL SIZE:20''|WIDTH:1.75''","0","1","2023-12-12T20:47:10.159Z",
"6578c6ec4c678b0ba859c708","POWERBLOCK, 20'' / 406, 1.75'', Black, None, UTC",,,,"33.95",,"16.98",,,,,"TIOGA",,"840511019937","TIRES","20 Inch","BMX Tires","Racing BMX tire
Wire bead version of the PowerBlock S-Spec
Thicker, stronger sidewall","BEAD MATERIAL:Wire|BSD:406|CASE QTY:50|COLOR:Black|COMPOUND:UTC|FRONT OR REAR:F/R|GRAMS:350|MODEL:Powerblock|PUNCTURE RESISTANT:None|SIDEWALL:Black|TPI:60|TYPE:Tube Type|WHEEL SIZE:20'' / 406|WIDTH:1.75''","0","3","2023-12-12T20:47:40.264Z",
"6578cc664c678b0ba859c73c","TRIPLE-THICK/PUNCTURE RESISTANT, 700c x 23-25 mm, 48 mm",,,,"14",,"4.35",,,,,"ULTRACYCLE",,"756928452031","TUBES","Puncture Resistant Tubes","700c Punture Resistant Tubes","All purpose inner tube, an excellent choice for replacements
Thicker walls to resist punctures better than standard tubes
High quality Butyl rubber tubes
Extra-durable construction
Various valve lengths for different rim profiles","CASE QTY:20|GRAMS:658|LENGTH:48 mm|QUANTITY:1|SIZE:700c x 23-25 mm|VALVE (TUBES):SV|WHEEL SIZE:700c / 622|WIDTH:23-25 mm","0","5","2023-12-12T21:11:02.584Z",
"6578cf004c678b0ba859c7a7","Kenda 24 x 1 3/8 Tire",,,,"16",,"8",,,,,"KENDA",,"011111000698","TIRES",,,,,"0","1",,
"6578eb7e4c678b0ba859c840","SEATPOST SIZER, 27.2-30.9 mm",,,,"9.99",,"4.92",,,,,"ULTRACYCLE",,"756928410925","RICE BIKES",,,"Use a 27.2mm seatpost in most any frame
Lightweight aluminum
Easy to use","COLOR:Silver|INNER DIAMETER:27.2 mm|MATERIAL:Aluminum|OUTER DIAMETER:30.9 mm|SEAT POST DIAMETER:27.2-30.9 mm|TYPE:Seatpost Shim","0","6","2023-12-12T23:23:42.209Z",
"6578ebbf4c678b0ba859c846","STEM SHIM, 1'' to 1-1/8''",,,,"8.99",,"3.43",,,,,"ULTRACYCLE",,"756928310805","RICE BIKES",,,"For use with 1-1/8'' stems onto 1'' threadless forks","COLOR:Silver|MATERIAL:Aluminum|QUANTITY:1|STEERER DIAMETER:1'' to 1-1/8''","0","2","2023-12-12T23:24:47.820Z",
"6578ecf34c678b0ba859c850","SATORI MAMBA 3D Forged Lightweight Bike Handlebar Stem -7 Degree 90mm x 31.8mm",,,,"32",,"16",,,,,"SATORI",,"011111000711","RICE BIKES",,,,,"0","1",,
"6578ee614c678b0ba859c855","2-BOLT ALLOY QUILL STEM, 90mm, 1-1/8'', 25.4mm",,,,"21.99",,"11.32",,,,,"ULTRACYCLE",,"756928310997","HEADSETS",,,"Removable face plate makes changing handlebars easy
30 degree rise
Adjustable height
25.4 mm quill for 1-1/8'' forks","ANGLE:30|CLAMP DIAMETER:25.4mm|COLOR:Silver|HEIGHT:180mm|LENGTH:90mm|MATERIAL:Aluminum|STEERER DIAMETER:1-1/8''","0","1","2023-12-12T23:36:01.734Z",
"6578ef4b4c678b0ba859c85c","Summit 22.2 x 90mm, 0-60 degree, Quill Stem",,,,"20",,"10",,,,,"SUMMIT",,"745755107344","RICE BIKES",,,,,"0","2",,
"6578efff4c678b0ba859c860","Summit Forged Alloy Riser Stem, 1 1/8"" x 90 mm, 35 degrees",,,,"25",,"12.5",,,,,"SUMMIT",,"745755141133","RICE BIKES",,,,,"0","4",,
"6578f0f74c678b0ba859c864","Vuelta Corsa Pro Road Double Crankset, 53T/39T, 170mmVuelta Corsa Pro Road Double Crankset, 53T/39T, 170mm",,,,"50",,"25",,,,,"VUELTA",,"664332811521","CRANKS AND CRANKARMS",,,,,"0","1",,
"6578f2894c678b0ba859c868","OEM 1-PIECE BMX CRANKS",,,,"5",,"2.53",,,,,"OEM",,"011111000728","CRANKS AND CRANKARMS","One Piece Cranks",,,,"0","3",,
"6578f3c94c678b0ba859c86e","Summit 170mm Left Crank Arm, Silver, Square Taper",,,,"15",,"7.5",,,,,"SUMMIT",,"745755123603","CRANKS AND CRANKARMS","Left Crank Arms",,,,"0","3",,
"6578f4504c678b0ba859c872","170mm Left Crank Arm, Black, Square Taper",,,,"15",,"7.5",,,,,"OEM",,"011111000735","CRANKS AND CRANKARMS","Left Crank Arms",,,,"0","3",,
"65790e644c678b0ba859c8a4","LEFT CRANK ARMS, Silver, 175 mm",,,,"14.5",,"8.9",,,,,"VUELTA",,"664332811729","CRANKS AND CRANKARMS","Left Crank Arms",,"Alloy
Low-profile Impact 7000 style
Traditional square taper","BB TYPE:Square taper|COLOR:Silver|LENGTH:175 mm|PAIR/R/L:Left","0","5","2023-12-13T01:52:36.548Z",
"65790fb74c678b0ba859c8bd","LEFT CRANK ARMS, Black, 175 mm",,,,"14.5",,"7",,,,,"VUELTA",,"011111000742","CRANKS AND CRANKARMS","Left Crank Arms",,,,"0","4",,
"65825d6b4c678b0ba859cf5b","Tektro M730 Linear Pull Brake, Black",,,,"30",,"15.35",,,,,"TEKTRO",,"4717592010664","BRAKES","V-Brake",,,,"0","0",,
"65825d784c678b0ba859cf5e","T4000 V-BRAKE, Silver, Front",,,,"19.99",,"9.84",,,,,"SHIMANO",,"192790900414","BRAKES","V-Brake","MTB","Included Power Modulator allows easier modulation of braking power
Spring tension adjustment
S65T brake shoe
Includes 90 degree noodle","BRAKE MOUNT:V-Brake|CABLE PULL:Long Pull|COLOR:Silver|FRONT/REAR/PAIR:Front|MATERIAL:Alloy|MODEL:BR-T4000|MOUNT:V-Brake|SERIES:Acera/Alivio/Altus/Tourney","0","2","2023-12-20T03:20:24.757Z","1"
"65825e324c678b0ba859cf6d","Shimano Altus BR-CT91 Front Cantilever Brake includes Link Wire",,,,"15",,"7.7",,,,,"SHIMANO",,"689228011311","BRAKES","Cantilever Brakes",,,,"0","0",,
